Year,Series,Game,Date,BoxScore,Team,Won,Player,MP,FG,FGA,FG%,3P,3PA,FT,FTA,PTS,eFG%
2020,2020_nba_finals_heat_vs_lakers,5,2020-10-09,202010090LAL,LAL,False,Dwight Howard,15:25,0.0,1.0,.000,0.0,0.0,2.0,2.0,2.0,0.0
2020,2020_nba_finals_heat_vs_lakers,5,2020-10-09,202010090LAL,LAL,False,Alex Caruso,22:47,1.0,3.0,.333,1.0,2.0,0.0,0.0,3.0,0.5
2020,2020_nba_finals_heat_vs_lakers,5,2020-10-09,202010090LAL,LAL,False,Markieff Morris,22:34,0.0,2.0,.000,0.0,2.0,0.0,0.0,0.0,0.0
2020,2020_nba_finals_heat_vs_lakers,5,2020-10-09,202010090LAL,LAL,False,Kyle Kuzma,22:09,3.0,10.0,.300,0.0,4.0,1.0,2.0,7.0,0.3
2020,2020_nba_finals_heat_vs_lakers,5,2020-10-09,202010090LAL,LAL,False,Rajon Rondo,18:14,1.0,7.0,.143,0.0,3.0,2.0,2.0,4.0,0.143
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,LeBron James,41:13,13.0,20.0,.650,1.0,5.0,1.0,4.0,28.0,0.675
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,Anthony Davis,35:06,7.0,17.0,.412,0.0,3.0,5.0,7.0,19.0,0.412
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,Kentavious Caldwell-Pope,33:26,6.0,13.0,.462,2.0,7.0,3.0,3.0,17.0,0.538
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,Alex Caruso,32:42,2.0,7.0,.286,0.0,2.0,0.0,0.0,4.0,0.286
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,Danny Green,24:34,4.0,10.0,.400,3.0,7.0,0.0,0.0,11.0,0.55
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,Rajon Rondo,30:25,8.0,11.0,.727,3.0,4.0,0.0,0.0,19.0,0.864
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,Kyle Kuzma,21:56,1.0,4.0,.250,0.0,2.0,0.0,0.0,2.0,0.25
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,Markieff Morris,16:38,1.0,4.0,.250,1.0,2.0,0.0,0.0,3.0,0.375
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,Quinn Cook,1:27,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,Jared Dudley,1:27,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,LAL,True,Dwight Howard,1:06,1.0,1.0,1.000,1.0,1.0,0.0,0.0,3.0,1.5
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Jimmy Butler,44:32,5.0,10.0,.500,1.0,2.0,1.0,3.0,12.0,0.55
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Bam Adebayo,42:13,10.0,15.0,.667,0.0,0.0,5.0,9.0,25.0,0.667
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Duncan Robinson,34:11,3.0,8.0,.375,3.0,7.0,1.0,1.0,10.0,0.562
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Tyler Herro,30:22,3.0,10.0,.300,1.0,2.0,0.0,0.0,7.0,0.35
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Jae Crowder,27:40,3.0,9.0,.333,1.0,5.0,5.0,7.0,12.0,0.389
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Goran Dragić,18:56,2.0,8.0,.250,0.0,4.0,1.0,2.0,5.0,0.25
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Kelly Olynyk,14:52,4.0,7.0,.571,1.0,1.0,0.0,0.0,9.0,0.643
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Kendrick Nunn,12:45,3.0,8.0,.375,2.0,4.0,0.0,0.0,8.0,0.5
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Andre Iguodala,10:33,0.0,2.0,.000,0.0,2.0,0.0,0.0,0.0,0.0
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Solomon Hill,2:29,2.0,2.0,1.000,1.0,1.0,0.0,0.0,5.0,1.25
2020,2020_nba_finals_heat_vs_lakers,6,2020-10-11,202010110MIA,MIA,False,Derrick Jones Jr.,1:27,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,MIL,False,Khris Middleton,44:33,12.0,26.0,.462,5.0,12.0,0.0,0.0,29.0,0.558
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,MIL,False,Jrue Holiday,39:57,4.0,14.0,.286,0.0,4.0,2.0,2.0,10.0,0.286
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,MIL,False,Giannis Antetokounmpo,35:21,6.0,11.0,.545,1.0,2.0,7.0,12.0,20.0,0.591
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,MIL,False,P.J. Tucker,33:10,3.0,6.0,.500,1.0,2.0,0.0,0.0,7.0,0.583
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,MIL,False,Brook Lopez,22:50,7.0,14.0,.500,3.0,5.0,0.0,2.0,17.0,0.607
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,MIL,False,Pat Connaughton,28:26,3.0,6.0,.500,2.0,4.0,0.0,0.0,8.0,0.667
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,MIL,False,Bobby Portis,14:14,2.0,5.0,.400,1.0,2.0,0.0,0.0,5.0,0.5
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,MIL,False,Bryn Forbes,11:57,2.0,5.0,.400,2.0,4.0,0.0,0.0,6.0,0.6
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,MIL,False,Jeff Teague,9:32,1.0,1.0,1.000,1.0,1.0,0.0,0.0,3.0,1.5
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,PHO,True,Devin Booker,41:53,8.0,21.0,.381,1.0,8.0,10.0,10.0,27.0,0.405
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,PHO,True,Deandre Ayton,38:44,8.0,10.0,.800,0.0,0.0,6.0,6.0,22.0,0.8
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,PHO,True,Chris Paul,37:22,12.0,19.0,.632,4.0,7.0,4.0,4.0,32.0,0.737
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,PHO,True,Jae Crowder,32:55,0.0,8.0,.000,0.0,5.0,1.0,2.0,1.0,0.0
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,PHO,True,Mikal Bridges,29:42,5.0,13.0,.385,2.0,4.0,2.0,2.0,14.0,0.462
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,PHO,True,Cameron Johnson,20:36,3.0,6.0,.500,2.0,4.0,2.0,2.0,10.0,0.667
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,PHO,True,Cameron Payne,16:45,4.0,8.0,.500,2.0,5.0,0.0,0.0,10.0,0.625
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,PHO,True,Torrey Craig,15:46,1.0,2.0,.500,0.0,1.0,0.0,0.0,2.0,0.5
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,PHO,True,Frank Kaminsky,3:53,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2021,2021_nba_finals_bucks_vs_suns,1,2021-07-06,202107060PHO,PHO,True,Dario Šarić,2:24,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,MIL,False,Khris Middleton,41:18,5.0,16.0,.313,1.0,6.0,0.0,0.0,11.0,0.344
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,MIL,False,Giannis Antetokounmpo,40:08,15.0,22.0,.682,1.0,5.0,11.0,18.0,42.0,0.705
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,MIL,False,Jrue Holiday,39:26,7.0,21.0,.333,1.0,3.0,2.0,3.0,17.0,0.357
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,MIL,False,P.J. Tucker,34:59,3.0,5.0,.600,1.0,1.0,0.0,0.0,7.0,0.7
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,MIL,False,Brook Lopez,27:57,4.0,10.0,.400,0.0,2.0,0.0,0.0,8.0,0.4
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,MIL,False,Pat Connaughton,33:33,5.0,10.0,.500,4.0,9.0,0.0,0.0,14.0,0.7
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,MIL,False,Jeff Teague,12:06,1.0,4.0,.250,0.0,1.0,2.0,2.0,4.0,0.25
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,MIL,False,Bryn Forbes,5:37,1.0,3.0,.333,1.0,3.0,0.0,0.0,3.0,0.5
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,MIL,False,Bobby Portis,4:39,1.0,2.0,.500,0.0,1.0,0.0,0.0,2.0,0.5
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,MIL,False,Elijah Bryant,0:17,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,PHO,True,Devin Booker,44:05,12.0,25.0,.480,7.0,12.0,0.0,0.0,31.0,0.62
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,PHO,True,Deandre Ayton,42:15,4.0,10.0,.400,0.0,0.0,2.0,3.0,10.0,0.4
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,PHO,True,Chris Paul,41:28,10.0,20.0,.500,3.0,5.0,0.0,1.0,23.0,0.575
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,PHO,True,Mikal Bridges,37:37,8.0,15.0,.533,3.0,9.0,8.0,8.0,27.0,0.633
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,PHO,True,Jae Crowder,37:08,4.0,8.0,.500,3.0,5.0,0.0,0.0,11.0,0.688
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,PHO,True,Cameron Johnson,18:18,2.0,4.0,.500,2.0,4.0,2.0,2.0,8.0,0.75
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,PHO,True,Cameron Payne,9:48,1.0,3.0,.333,0.0,2.0,0.0,0.0,2.0,0.333
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,PHO,True,Torrey Craig,7:40,2.0,3.0,.667,2.0,3.0,0.0,0.0,6.0,1.0
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,PHO,True,Frank Kaminsky,0:52,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2021,2021_nba_finals_bucks_vs_suns,2,2021-07-08,202107080PHO,PHO,True,Abdel Nader,0:49,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Chris Paul,33:40,8.0,14.0,.571,1.0,4.0,2.0,3.0,19.0,0.607
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Jae Crowder,32:57,6.0,7.0,.857,6.0,7.0,0.0,0.0,18.0,1.286
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Devin Booker,29:07,3.0,14.0,.214,1.0,7.0,3.0,5.0,10.0,0.25
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Mikal Bridges,27:21,2.0,4.0,.500,0.0,2.0,0.0,0.0,4.0,0.5
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Deandre Ayton,24:23,8.0,11.0,.727,0.0,0.0,2.0,2.0,18.0,0.727
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Cameron Johnson,30:20,5.0,11.0,.455,1.0,5.0,3.0,3.0,14.0,0.5
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Cameron Payne,24:48,3.0,10.0,.300,0.0,2.0,1.0,1.0,7.0,0.3
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Torrey Craig,15:05,1.0,5.0,.200,0.0,3.0,0.0,2.0,2.0,0.2
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Frank Kaminsky,13:43,3.0,5.0,.600,0.0,0.0,0.0,0.0,6.0,0.6
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Abdel Nader,7:18,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,PHO,False,Ty-Shon Alexander,1:18,1.0,1.0,1.000,0.0,0.0,0.0,0.0,2.0,1.0
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Khris Middleton,40:51,6.0,14.0,.429,3.0,7.0,3.0,3.0,18.0,0.536
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Jrue Holiday,40:09,8.0,14.0,.571,5.0,10.0,0.0,0.0,21.0,0.75
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Giannis Antetokounmpo,37:40,14.0,23.0,.609,0.0,2.0,13.0,17.0,41.0,0.609
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,P.J. Tucker,29:47,3.0,5.0,.600,1.0,2.0,0.0,0.0,7.0,0.7
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Brook Lopez,21:11,4.0,9.0,.444,1.0,4.0,2.0,2.0,11.0,0.5
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Pat Connaughton,30:00,3.0,5.0,.600,2.0,4.0,0.0,0.0,8.0,0.8
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Bobby Portis,18:18,4.0,11.0,.364,1.0,3.0,2.0,2.0,11.0,0.409
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Jeff Teague,13:42,0.0,4.0,.000,0.0,1.0,0.0,2.0,0.0,0.0
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Bryn Forbes,4:13,0.0,2.0,.000,0.0,2.0,0.0,0.0,0.0,0.0
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Thanasis Antetokounmpo,1:33,0.0,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Jordan Nwora,1:18,1.0,1.0,1.000,1.0,1.0,0.0,0.0,3.0,1.5
2021,2021_nba_finals_bucks_vs_suns,3,2021-07-11,202107110MIL,MIL,True,Sam Merrill,1:18,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,PHO,False,Jae Crowder,39:29,3.0,10.0,.300,3.0,9.0,6.0,7.0,15.0,0.45
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,PHO,False,Deandre Ayton,38:38,3.0,9.0,.333,0.0,0.0,0.0,0.0,6.0,0.333
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,PHO,False,Devin Booker,38:30,17.0,28.0,.607,0.0,3.0,8.0,9.0,42.0,0.607
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,PHO,False,Chris Paul,36:37,5.0,13.0,.385,0.0,2.0,0.0,0.0,10.0,0.385
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,PHO,False,Mikal Bridges,25:30,3.0,4.0,.750,1.0,2.0,0.0,0.0,7.0,0.875
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,PHO,False,Cameron Johnson,28:34,4.0,6.0,.667,2.0,4.0,0.0,0.0,10.0,0.833
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,PHO,False,Cameron Payne,17:19,4.0,7.0,.571,1.0,3.0,0.0,1.0,9.0,0.643
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,PHO,False,Torrey Craig,15:23,1.0,1.0,1.000,0.0,0.0,2.0,2.0,4.0,1.0
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,MIL,True,Khris Middleton,43:00,15.0,33.0,.455,3.0,8.0,7.0,8.0,40.0,0.5
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,MIL,True,Giannis Antetokounmpo,42:49,11.0,19.0,.579,0.0,2.0,4.0,8.0,26.0,0.579
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,MIL,True,Jrue Holiday,42:39,4.0,20.0,.200,0.0,5.0,5.0,5.0,13.0,0.2
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,MIL,True,P.J. Tucker,29:17,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,MIL,True,Brook Lopez,19:11,4.0,9.0,.444,0.0,5.0,6.0,6.0,14.0,0.444
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,MIL,True,Pat Connaughton,31:39,4.0,9.0,.444,3.0,7.0,0.0,0.0,11.0,0.611
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,MIL,True,Bobby Portis,20:27,1.0,6.0,.167,1.0,1.0,0.0,0.0,3.0,0.25
2021,2021_nba_finals_bucks_vs_suns,4,2021-07-14,202107140MIL,MIL,True,Jeff Teague,10:58,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,MIL,True,Khris Middleton,44:23,12.0,23.0,.522,3.0,8.0,2.0,3.0,29.0,0.587
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,MIL,True,Jrue Holiday,41:57,12.0,20.0,.600,3.0,6.0,0.0,0.0,27.0,0.675
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,MIL,True,Giannis Antetokounmpo,40:34,14.0,23.0,.609,0.0,1.0,4.0,11.0,32.0,0.609
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,MIL,True,Brook Lopez,28:42,4.0,6.0,.667,1.0,2.0,0.0,0.0,9.0,0.75
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,MIL,True,P.J. Tucker,24:08,1.0,2.0,.500,1.0,1.0,0.0,0.0,3.0,0.75
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,MIL,True,Pat Connaughton,33:23,4.0,6.0,.667,4.0,6.0,2.0,2.0,14.0,1.0
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,MIL,True,Bobby Portis,19:20,3.0,6.0,.500,2.0,4.0,1.0,1.0,9.0,0.667
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,MIL,True,Jeff Teague,7:33,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,PHO,False,Deandre Ayton,44:49,7.0,12.0,.583,0.0,0.0,6.0,6.0,20.0,0.583
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,PHO,False,Devin Booker,41:32,17.0,33.0,.515,2.0,4.0,4.0,5.0,40.0,0.545
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,PHO,False,Jae Crowder,40:09,4.0,7.0,.571,2.0,4.0,0.0,0.0,10.0,0.714
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,PHO,False,Chris Paul,35:21,9.0,15.0,.600,3.0,3.0,0.0,0.0,21.0,0.7
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,PHO,False,Mikal Bridges,32:44,5.0,6.0,.833,3.0,3.0,0.0,0.0,13.0,1.083
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,PHO,False,Cameron Johnson,21:52,2.0,3.0,.667,2.0,2.0,0.0,0.0,6.0,1.0
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,PHO,False,Cameron Payne,14:34,3.0,7.0,.429,0.0,0.0,0.0,0.0,6.0,0.429
2021,2021_nba_finals_bucks_vs_suns,5,2021-07-17,202107170PHO,PHO,False,Torrey Craig,8:59,1.0,4.0,.250,1.0,3.0,0.0,0.0,3.0,0.375
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,PHO,False,Devin Booker,46:15,8.0,22.0,.364,0.0,7.0,3.0,3.0,19.0,0.364
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,PHO,False,Jae Crowder,40:33,4.0,11.0,.364,2.0,9.0,5.0,5.0,15.0,0.455
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,PHO,False,Mikal Bridges,39:28,3.0,7.0,.429,0.0,1.0,1.0,2.0,7.0,0.429
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,PHO,False,Chris Paul,39:13,11.0,19.0,.579,1.0,2.0,3.0,4.0,26.0,0.605
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,PHO,False,Deandre Ayton,36:12,4.0,12.0,.333,0.0,0.0,4.0,5.0,12.0,0.333
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,PHO,False,Cameron Johnson,16:04,1.0,5.0,.200,1.0,4.0,0.0,0.0,3.0,0.3
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,PHO,False,Frank Kaminsky,11:00,3.0,4.0,.750,0.0,0.0,0.0,0.0,6.0,0.75
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,PHO,False,Cameron Payne,10:27,4.0,6.0,.667,2.0,2.0,0.0,0.0,10.0,0.833
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,PHO,False,Torrey Craig,0:48,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,MIL,True,Jrue Holiday,46:17,4.0,19.0,.211,2.0,7.0,2.0,2.0,12.0,0.263
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,MIL,True,Giannis Antetokounmpo,42:27,16.0,25.0,.640,1.0,3.0,17.0,19.0,50.0,0.66
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,MIL,True,Khris Middleton,40:38,6.0,13.0,.462,1.0,4.0,4.0,4.0,17.0,0.5
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,MIL,True,P.J. Tucker,36:27,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,MIL,True,Brook Lopez,26:45,5.0,10.0,.500,0.0,3.0,0.0,0.0,10.0,0.5
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,MIL,True,Pat Connaughton,22:55,0.0,4.0,.000,0.0,4.0,0.0,2.0,0.0,0.0
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,MIL,True,Bobby Portis,22:48,6.0,10.0,.600,2.0,5.0,2.0,2.0,16.0,0.7
2021,2021_nba_finals_bucks_vs_suns,6,2021-07-20,202107200MIL,MIL,True,Jeff Teague,1:43,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Jayson Tatum,41:35,3.0,17.0,.176,1.0,5.0,5.0,7.0,12.0,0.206
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Jaylen Brown,38:00,10.0,23.0,.435,2.0,8.0,2.0,2.0,24.0,0.478
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Al Horford,32:42,9.0,12.0,.750,6.0,8.0,2.0,3.0,26.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Marcus Smart,29:55,7.0,11.0,.636,4.0,7.0,0.0,0.0,18.0,0.818
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Robert Williams,24:11,4.0,4.0,1.000,0.0,0.0,0.0,0.0,8.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Derrick White,31:49,6.0,11.0,.545,5.0,8.0,4.0,4.0,21.0,0.773
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Grant Williams,16:17,0.0,2.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Payton Pritchard,15:32,3.0,4.0,.750,2.0,3.0,0.0,0.0,8.0,1.0
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Daniel Theis,5:59,1.0,1.0,1.000,1.0,1.0,0.0,0.0,3.0,1.5
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Malik Fitts,0:48,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Sam Hauser,0:48,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Juwan Morgan,0:48,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Aaron Nesmith,0:48,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2022,2022_nba_finals_celtics_vs_warriors,1,2022-06-02,202206020GSW,BOS,True,Nik Stauskas,0:48,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
